Show,Company Name,Stand Number,Stand Type,Show Category,Country,Website,LinkedIn,Twitter / X,Facebook,Products & Services,OLDCategories,Categories,Products & Services Target,Company Description,Profile URL,Logo URL,Size,Mannual Ranking Bump
Accountex,Taxpad Ltd,880,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://taxpad.co.uk,,,,"Accounting Software, MTD, Tax","Bookkeeping, Tax & MTD","Bookkeeping, Tax & MTD","Accountants in Practice, Bookkeepers",Taxpad is a new suite that offers a cutting-edge compliance solution for accountants and bookkeepers. New users can get on board and be productive in minutes with the assurance of robust software and transparent prices. The award-winning team behind Taxpad have been building tax software for over 30 years and were pioneers of cloud compliance software.,https://divcommanual.com/acx-fds/exhibitor-listing/taxpad-ltd/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/01/Logo-Only.png,3,FALSE
Accountex,Telleroo,1185,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.telleroo.com/,https://www.linkedin.com/company/telleroo/,,https://www.facebook.com/Telleroo,"Accounts Payable / Accounts Receivable, Banking Services / Open Banking / Payment / FX Budgeting, Foreign Exchange and Multi-Currency Services, Payment Process Services, Payroll","Bookkeeping, Payroll, Banking & Payments","Banking & Payments, Bookkeeping, Payroll","Accountants in Practice, Accountants in Industry/Business, Bookkeepers, Other","Telleroo cuts out errors, saves you time and de-risks bulk supplier and payroll payments. With built-in approval flows, fraud prevention alerts and integrations with leading accounting and payroll software, Telleroo helps catch mistakes and prevent payment fraud, making it an essential tool in your app stack. Connect with Xero, QuickBooks, Employment Hero, Staffology, FreshPay and more!",https://divcommanual.com/acx-fds/exhibitor-listing/telleroo/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/01/Telleroo-03-copy.png,36,FALSE
Accountex,The AIR Network Limited,970,Standard Show Guide Entry,Accountex London,,,,,,,,Other,,,https://divcommanual.com/acx-fds/exhibitor-listing/the-air-network-limited/,https://divcommanual.com/wp-content/uploads/sites/4/2024/08/Profile_avatar_placeholder.png,0,FALSE
Accountex,The Audit Experts,1640,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://theauditexperts.co.uk/,https://www.linkedin.com/in/irfanzuberi/,,,Audit,Practice Management,Practice Management,Practice Management,"The Audit Experts work with accountancy firms not authorised to undertake audit work, acting as their dedicated audit department and enabling them to deliver high-quality audit services to their clients. We also support audit firms with tailored audit solutions, leveraging our technical expertise to strengthen their audit quality and support audit firms in meeting regulators' expectations.",https://divcommanual.com/acx-fds/exhibitor-listing/the-audit-experts/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Logo-1.jpg,5,FALSE
Accountex,The Chartered Institute of Payroll Professionals,714,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.cipp.org.uk/,https://www.linkedin.com/school/cippuk/,,https://www.facebook.com/thecipp/,"Association / Professional Body, Auto Enrolment & Pensions, Employee Benefits / Incentives / Salary Sacrifice, HR, Payroll","Payroll, HR & People","HR & Leadership, Payroll","Accountants in Practice, Accountants in Industry/Business, Bookkeepers, Other","The Chartered Institute of Payroll Professionals (CIPP) is the only Chartered body for pay professionals in the UK. With more than 9,500 individuals benefitting from the CIPP's membership benefits and CIPP-approved qualifications and training, the Institute is dedicated to raising the profile of pay in businesses across the UK.",https://divcommanual.com/acx-fds/exhibitor-listing/the-chartered-institute-of-payroll-professionals/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/CIPP-Logo_Master-Stacked_RGB_72dpi_Small_web.jpg,130,FALSE
Accountex,The dot HQ,1021,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.thedothq.com,https://www.linkedin.com/company/thedothq/about/,https://twitter.com/thedothq,https://www.facebook.com/thedothq,"Accounts Payable / Accounts Receivable, Audit, Outsourcing / Offshoring, Recruitment & Training, Tax","Bookkeeping, Tax & MTD, HR & People, Outsourcing","Bookkeeping, HR & Leadership, Outsourcing, Tax & MTD","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","At The dot HQ, we empower businesses with dedicated offshore teams that deliver long-term value, operational continuity and scalable growth. Our resource solutions ensure efficiency and compliance. Whether it's expert financial support, data-driven insights or process-driven assistance, our PODs - 'Professionals on Demand' integrate quickly and deliver measurable results from day one.",https://divcommanual.com/acx-fds/exhibitor-listing/the-dot-hq/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/dot-Logo_450X450_1.png,150,FALSE
Accountex,The Ink Group,534,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.theinkgroup.co.uk,https://www.linkedin.com/company/ink-employee-benefits/,,,"Consulting & Business Services, Employee Benefits / Incentives / Salary Sacrifice, HR, Payment Process Services, Payroll","Payroll, HR & People, Banking & Payments","Banking & Payments, HR & Leadership, Payroll","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","The Ink Group provides effective employment support for smart businesses. We partner with professional firms to deliver HR managed services, a compliant payroll service (including white-label payroll), expert workplace pension advice, and employee benefits support-helping firms strengthen their client offering with reliable, scalable, and engaging people and reward services.",https://divcommanual.com/acx-fds/exhibitor-listing/the-ink-group/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/Ink-Logo-Blue.jpg,19,FALSE
Accountex,The Institute of Chartered Accountants of India,1830,Standard Show Guide Entry,Accountex London,India,https://www.icai.org/,https://www.linkedin.com/school/theicai/posts/?feedView=all,https://x.com/theicai,https://www.facebook.com/share/14a7jCJp89H/,"Analytics & Reporting, Association / Professional Body, Audit, Education & Qualifications, Research & Development","Data & Analytics, HR & People","Data & Analytics, HR & Leadership","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","The Institute of Chartered Accountants of India (ICAI) is a statutory body established by an Act of Parliament, viz. The Chartered Accountants Act, 1949 (Act No.XXXVIII of 1949) for regulation and development of the profession of Chartered Accountants in the country. The Institute, functions under the administrative control of the Ministry of Corporate Affairs, Government of India.",https://divcommanual.com/acx-fds/exhibitor-listing/the-institute-of-chartered-accountants-of-india/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/ICAI-Logo-final.jpg,8900,FALSE
Accountex,The Institute of Chartered Accountants of Nepal,1825,Standard Show Guide Entry,Accountex London,Nepal,https://en.ican.org.np/en/,https://www.linkedin.com/company/nepalicanofficial/,https://x.com/NepalIcan,https://www.facebook.com/share/1AUpxNKN9B/?mibextid=wwXIfr,Association / Professional Body,HR & People,HR & Leadership,"Accountants in Practice, Accountants in Industry/Business, Bookkeepers","The Institute of Chartered Accountants of Nepal (ICAN), an autonomous body, established under a specific Act, The Nepal Chartered Accountants Act 1997, is entrusted by the statute to promote and regulate accounting profession in Nepal.",https://divcommanual.com/acx-fds/exhibitor-listing/the-institute-of-chartered-accountants-of-nepal/,https://divcommanual.com/wp-content/uploads/sites/4/2024/08/Profile_avatar_placeholder.png,88,FALSE
Accountex,Thomson Reuters,1710,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.thomsonreuters.com/en.html,https://www.linkedin.com/company/thomson-reuters/,https://x.com/thomsonreuters,https://www.facebook.com/thomsonreuters,"AI & Automation, Audit, Document Management, MTD, Tax","AI & Automation, Tax & MTD, Document Management","Document Management, AI & Automation, Tax & MTD","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","Thomson Reuters delivers specialized content, technology, and expertise for legal, tax, accounting, risk, and fraud. With 24,000+ professionals across 70+ countries and Reuters news service, we partner with organizations of all sizes. With proven brands like Digita Professional Suite, ONESOURCE and Onvio you get the intelligence and expertise you need. Visit tax.thomsonreuters.co.uk/",https://divcommanual.com/acx-fds/exhibitor-listing/thomson-reuters/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/01/Stacked-logo-450-x-450-px.png,27000,FALSE
Accountex,Tide,1411,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.tide.co,https://www.linkedin.com/company/tide-banking/,https://x.com/TideBusiness,https://www.facebook.com/tidebanking/,"Accounting Software, Banking Services / Open Banking / Payment / FX Budgeting, Expense Management, Insurance, MTD","Bookkeeping, Tax & MTD, Expenses, Banking & Payments","Banking & Payments, Bookkeeping, Tax & MTD, Other","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","Tide is the UK's leading business management platform, supporting over 1.5 million SMEs worldwide. We provide powerful, all-in-one solutions-from FSCS-protected bank accounts and company registration to automated bookkeeping, integrated invoicing, and finance. Our mission is to save business owners time and money through a seamless digital ecosystem that simplifies financial management.",https://divcommanual.com/acx-fds/exhibitor-listing/tide/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/tide_logo_blue_back-4.png,2800,FALSE
Accountex,TimeKeeper by Bright,1160,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://brightsg.com/timekeeper-brightpay-integration/,https://www.linkedin.com/company/brightsg,https://x.com/BrightUKIre,https://www.facebook.com/brightsoftwaregroup1,"HR, Practice & Project Management","Practice Management, HR & People","Practice Management, HR & Leadership","Accountants in Practice, Accountants in Industry/Business","TimeKeeper by Bright is a cloud time and attendance platform that captures employee hours in real time via mobile, kiosk, and facial-recognition clock-ins. Its BrightPay integration sends approved timesheets into payroll, cutting manual entry, reducing errors, and ensuring accurate pay for variable-hour workforces while maintaining a seamless end-to-end workforce-to-payslip workflow.",https://divcommanual.com/acx-fds/exhibitor-listing/timekeeper-by-bright/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/4.png,300,FALSE
Accountex,Tipalti Europe,1034,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://tipalti.com/en-eu/,https://www.linkedin.com/company/tipalti/,https://twitter.com/tipalti,https://www.facebook.com/Tipalti/,"Accounting Software, Accounts Payable / Accounts Receivable, AI & Automation, AML - Anti Money Laundering, Banking Services / Open Banking / Payment / FX Budgeting","Bookkeeping, AI & Automation, AML/KYC, Banking & Payments","Banking & Payments, AI & Automation, Bookkeeping, AML/KYC",Accountants in Industry/Business,"Tipalti is a holistic finance automation platform built for mid-market and high-growth businesses. From accounts payable automation and procurement to global payments across 200+ countries in 120 currencies, Tipalti eliminates up to 80% of manual AP workload. With a European Electronic Money Institution licence and offices in London and Amsterdam Tipalti empowers finance teams to scale confidently",https://divcommanual.com/acx-fds/exhibitor-listing/tipalti-europe/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/Tipalti-logo-150x50-Navy.png,1200,FALSE
Accountex,Tolley,580,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.tolley.co.uk,https://uk.linkedin.com/showcase/tolley-tax/,https://x.com/TolleyTax,https://www.facebook.com/tolleyexamtraining/,"AI & Automation, Education & Qualifications, Magazines & Publishing, Tax, VAT","AI & Automation, Tax & MTD, HR & People, Marketing & Growth","Marketing & Growth, AI & Automation, HR & Leadership, Tax & MTD","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","Tolley is the trusted authority in tax and accountancy, supporting professionals across the UK and Ireland. We continually innovate our products and solutions to keep pace with an evolving regulatory landscape. Combining research and guidance with AI-powered tools, workflows, magazines, CPD and exam training, we help tax, accounting and finance professionals work efficiently and stay compliant.",https://divcommanual.com/acx-fds/exhibitor-listing/tolley/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Untitled-design-10.png,0,FALSE
